# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 300.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-04-21T13:22:05.354866
frequency_cm-1,intensity_normalized
2162.1937,0.00000001
2164.4413,0.00000001
2166.6889,0.00000001
2168.9365,0.00000000
2171.1841,0.00000000
2173.4317,0.00000000
2175.6793,0.00000000
2177.9269,0.00000001
2180.1745,0.00000001
2182.4221,0.00000001
2184.6697,0.00000002
2186.9173,0.00000002
2189.1649,0.00000003
2191.4125,0.00000004
2193.6601,0.00000004
2195.9077,0.00000005
2198.1553,0.00000006
2200.4029,0.00000006
2202.6505,0.00000006
2204.8982,0.00000007
2207.1458,0.00000007
2209.3934,0.00000006
2211.6410,0.00000006
2213.8886,0.00000006
2216.1362,0.00000006
2218.3838,0.00000005
2220.6314,0.00000005
2222.8790,0.00000004
2225.1266,0.00000004
2227.3742,0.00000003
2229.6218,0.00000003
2231.8694,0.00000002
2234.1170,0.00000002
2236.3646,0.00000001
2238.6122,0.00000001
2240.8598,0.00000001
2243.1074,0.00000000
2245.3550,0.00000000
2247.6026,0.00000000
2249.8502,0.00000000
2252.0978,0.00000000
2254.3454,0.00000000
2256.5930,0.00000000
2258.8406,0.00000000
2261.0882,0.00000000
2263.3358,0.00000001
2265.5834,0.00000001
2267.8310,0.00000001
2270.0786,0.00000001
2272.3262,0.00000002
2274.5738,0.00000002
2276.8214,0.00000002
2279.0690,0.00000002
2281.3166,0.00000003
2283.5642,0.00000003
2285.8118,0.00000003
2288.0594,0.00000003
2290.3070,0.00000003
2292.5547,0.00000003
2294.8023,0.00000003
2297.0499,0.00000003
2299.2975,0.00000003
2301.5451,0.00000002
2303.7927,0.00000002
2306.0403,0.00000002
2308.2879,0.00000001
2310.5355,0.00000001
2312.7831,0.00000001
2315.0307,0.00000001
2317.2783,0.00000000
2319.5259,0.00000000
2321.7735,0.00000000
2324.0211,0.00000000
2326.2687,0.00000001
2328.5163,0.00000001
2330.7639,0.00000001
2333.0115,0.00000002
2335.2591,0.00000002
2337.5067,0.00000002
2339.7543,0.00000003
2342.0019,0.00000003
2344.2495,0.00000003
2346.4971,0.00000003
2348.7447,0.00000003
2350.9923,0.00000003
2353.2399,0.00000003
2355.4875,0.00000003
2357.7351,0.00000002
2359.9827,0.00000002
2362.2303,0.00000002
2364.4779,0.00000002
2366.7255,0.00000001
2368.9731,0.00000001
2371.2207,0.00000001
2373.4683,0.00000001
2375.7159,0.00000001
2377.9636,0.00000001
2380.2112,0.00000001
2382.4588,0.00000002
2384.7064,0.00000002
2386.9540,0.00000002
2389.2016,0.00000003
2391.4492,0.00000003
2393.6968,0.00000003
2395.9444,0.00000004
2398.1920,0.00000004
2400.4396,0.00000004
2402.6872,0.00000004
2404.9348,0.00000004
2407.1824,0.00000004
2409.4300,0.00000004
2411.6776,0.00000004
2413.9252,0.00000003
2416.1728,0.00000003
2418.4204,0.00000003
2420.6680,0.00000003
2422.9156,0.00000002
2425.1632,0.00000002
2427.4108,0.00000002
2429.6584,0.00000001
2431.9060,0.00000001
2434.1536,0.00000001
2436.4012,0.00000001
2438.6488,0.00000001
2440.8964,0.00000000
2443.1440,0.00000000
2445.3916,0.00000000
2447.6392,0.00000000
2449.8868,0.00000000
2452.1344,0.00000000
2454.3820,0.00000000
2456.6296,0.00000000
2458.8772,0.00000000
2461.1248,0.00000001
2463.3724,0.00000001
2465.6201,0.00000001
2467.8677,0.00000001
2470.1153,0.00000001
2472.3629,0.00000002
